tstamp	tyear	pow
200202160130   46.06250   5441
200202160135   46.06597   4869
200202160140   46.06944   4503
200202160145   46.07292   6149
200202160150   46.07639   7559
200202160155   46.07986   7087
200202160200   46.08333   5890
200202160205   46.08681   5555
200202160210   46.09028   5182
200202160215   46.09375   4442
200202160220   46.09722   4351
200202160225   46.10069   3787
200202160230   46.10417   2888
200202160235   46.10764   3124
200202160240   46.11111   4534
200202160245   46.11458   5029
200202160250   46.11806   4938
200202160255   46.12153   6622
200202160300   46.12500   9396
200202160305   46.12847  10744
200202160310   46.13194  10157
200202160315   46.13542   8694
200202160320   46.13889   7765
200202160325   46.14236   8291
200202160330   46.14583   8755
200202160335   46.14931   7551
200202160340   46.15278   6271
200202160345   46.15625   6515
200202160350   46.15972   7102
200202160355   46.16319   7422
200202160400   46.16667   7087
200202160405   46.17014   5837
200202160410   46.17361   4062
200202160415   46.17708   3193
200202160420   46.18056   3330
200202160425   46.18403   4176
200202160430   46.18750   5768
200202160435   46.19097   7483
200202160440   46.19444   8550
200202160445   46.19792   8176
200202160450   46.20139   6888
200202160455   46.20486   5532
200202160500   46.20833   4237
200202160505   46.21181   3589
200202160510   46.21528   3322
200202160515   46.21875   3277
200202160520   46.22222   2941
200202160525   46.22569   2271
200202160530   46.22917   1913
200202160535   46.23264   2248
200202160540   46.23611   2355
200202160545   46.23958   2515
200202160550   46.24306   3162
200202160555   46.24653   3307
200202160600   46.25000   3932
200202160605   46.25347   5753
200202160610   46.25694   6949
200202160615   46.26042   6180
200202160620   46.26389   4831
200202160625   46.26736   4862
200202160630   46.27083   4496
200202160635   46.27431   4298
200202160640   46.27778   4816
200202160645   46.28125   5037
200202160650   46.28472   4755
200202160655   46.28819   4884
200202160700   46.29167   5037
200202160705   46.29514   4252
200202160710   46.29861   4016
200202160715   46.30208   4602
200202160720   46.30556   5067
200202160725   46.30903   5814
200202160730   46.31250   4953
200202160735   46.31597   4481
200202160740   46.31944   3970
200202160745   46.32292   4191
200202160750   46.32639   4793
200202160755   46.32986   5311
200202160800   46.33333   5662
200202160805   46.33681   5906
200202160810   46.34028   6683
200202160815   46.34375   7666
200202160820   46.34722   7696
200202160825   46.35069   7178
200202160830   46.35417   8032
200202160835   46.35764   8214
200202160840   46.36111   8649
200202160845   46.36458   8237
200202160850   46.36806   6843
200202160855   46.37153   6523
200202160900   46.37500   6881
200202160905   46.37847   7529
200202160910   46.38194   7376
200202160915   46.38542   8306
200202160920   46.38889   8138
200202160925   46.39236   8024
200202160930   46.39583   7666
200202160935   46.39931   7940
200202160940   46.40278   7559
200202160945   46.40625   7048
200202160950   46.40972   6911
200202160955   46.41319   7635
200202161000   46.41667   9357
200202161005   46.42014   9975
200202161010   46.42361  11994
200202161015   46.42708  13343
200202161020   46.43056  13670
200202161025   46.43403  13122
200202161030   46.43750  11110
200202161035   46.44097  10965
200202161040   46.44444  11156
200202161045   46.44792  11552
200202161050   46.45139  12230
200202161055   46.45486  11179
200202161100   46.45833  10714
200202161105   46.46181  10325
200202161110   46.46528  10455
200202161115   46.46875  11003
200202161120   46.47222  12405
200202161125   46.47569  13030
200202161130   46.47917  13076
200202161135   46.48264  13632
200202161140   46.48611  14371
200202161145   46.48958  14973
200202161150   46.49306  14691
200202161155   46.49653  13693
200202161200   46.50000  13510
200202161205   46.50347  13609
200202161210   46.50694  13533
200202161215   46.51042  12718
200202161220   46.51389  12459
200202161225   46.51736  12817
200202161230   46.52083  13091
200202161235   46.52431  13091
200202161240   46.52778  12543
200202161245   46.53125  12474
200202161250   46.53472  12764
200202161255   46.53819  12398
200202161300   46.54167  12169
200202161305   46.54514  11468
200202161310   46.54861  11499
200202161315   46.55208  10859
200202161320   46.55556  10980
200202161325   46.55903  11323
200202161330   46.56250  11476
200202161335   46.56597  11560
200202161340   46.56944  10211
200202161345   46.57292  10196
200202161350   46.57639   9754
200202161355   46.57986  10150
200202161400   46.58333   9883
200202161405   46.58681   9830
200202161410   46.59028  10630
200202161415   46.59375  11118
200202161420   46.59722  11971
200202161425   46.60069  12299
200202161430   46.60417  12398
200202161435   46.60764  13091
200202161440   46.61111  13373
200202161445   46.61458  13381
200202161450   46.61806  13663
200202161455   46.62153  14577
200202161500   46.62500  15331
200202161505   46.62847  15545
200202161510   46.63194  15499
200202161515   46.63542  14836
200202161520   46.63889  14150
200202161525   46.64236  13846
200202161530   46.64583  13358
200202161535   46.64931  13526
200202161540   46.65278  13289
200202161545   46.65625  14288
200202161550   46.65972  15362
200202161555   46.66319  15621
200202161600   46.66667  15583
200202161605   46.67014  14036
200202161610   46.67361  12802
200202161615   46.67708  13183
200202161620   46.68056  14265
200202161625   46.68403  14600
200202161630   46.68750  14470
200202161635   46.69097  14554
200202161640   46.69444  14028
200202161645   46.69792  13106
200202161650   46.70139  12992
200202161655   46.70486  13183
200202161700   46.70833  14227
200202161705   46.71181  14417
200202161710   46.71528  13503
200202161715   46.71875  12078
200202161720   46.72222  10569
200202161725   46.72569  11537
200202161730   46.72917  11316
200202161735   46.73264  11918
200202161740   46.73611  12383
200202161745   46.73958  13343
200202161750   46.74306  12908
200202161755   46.74653  12992
200202161800   46.75000  14432
200202161805   46.75347  13579
200202161810   46.75694  12428
200202161815   46.76042  12314
200202161820   46.76389  11720
200202161825   46.76736  12009
200202161830   46.77083  11933
200202161835   46.77431  12101
200202161840   46.77778  12040
200202161845   46.78125  12657
200202161850   46.78472  12482
200202161855   46.78819  12512
200202161900   46.79167  11582
200202161905   46.79514  12215
200202161910   46.79861  12764
200202161915   46.80208  13663
200202161920   46.80556  13838
200202161925   46.80903  14455
200202161930   46.81250  13929
200202161935   46.81597  14188
200202161940   46.81944  14851
200202161945   46.82292  13792
200202161950   46.82639  13175
200202161955   46.82986  13320
200202162000   46.83333  13495
200202162005   46.83681  13548
200202162010   46.84028  13983
200202162015   46.84375  14432
200202162020   46.84722  14265
200202162025   46.85069  15674
200202162030   46.85417  14074
200202162035   46.85764  13647
200202162040   46.86111  14417
200202162045   46.86458  13594
200202162050   46.86806  12451
200202162055   46.87153  11179
200202162100   46.87500  13053
200202162105   46.87847  13419
200202162110   46.88194  12002
200202162115   46.88542  11742
200202162120   46.88889  11361
200202162125   46.89236  10409
200202162130   46.89583  10706
200202162135   46.89931  10279
200202162140   46.90278  11681
200202162145   46.90625  10622
200202162150   46.90972   9685
200202162155   46.91319  11163
200202162200   46.91667  13236
200202162205   46.92014  10973
200202162210   46.92361  10424
200202162215   46.92708   9274
200202162220   46.93056  10401
200202162225   46.93403  10401
200202162230   46.93750  10500
200202162235   46.94097   9533
200202162240   46.94444   9243
200202162245   46.94792   9578
200202162250   46.95139   8245
200202162255   46.95486   9815
200202162300   46.95833  10478
200202162305   46.96181  11064
200202162310   46.96528  10188
200202162315   46.96875  10180
200202162320   46.97222  10051
200202162325   46.97569   8656
200202162330   46.97917   8283
200202162335   46.98264  11659
200202162340   46.98611   9784
200202162345   46.98958  10089
200202162350   46.99306   9792
200202162355   46.99653  11262
200202170000   47.00000   8915
200202170005   47.00347  10721
200202170010   47.00694   9030
200202170015   47.01042   9030
200202170020   47.01389  13693
200202170025   47.01736  15217
200202170030   47.02083  10973
200202170035   47.02431  10523
200202170040   47.02778   9540
200202170045   47.03125   8192
200202170050   47.03472   8931
200202170055   47.03819   8230
200202170100   47.04167   8542
200202170105   47.04514   8976
200202170110   47.04861   8717
200202170115   47.05208   8915
200202170120   47.05556   9548
200202170125   47.05903   9373
200202170130   47.06250  10081
200202170135   47.06597  10645
200202170140   47.06944   9578
200202170145   47.07292  10089
200202170150   47.07639  10074
200202170155   47.07986  10089
200202170200   47.08333  10622
200202170205   47.08681  11247
200202170210   47.09028  11270
200202170215   47.09375   9426
200202170220   47.09722  12070
200202170225   47.10069  10493
200202170230   47.10417   8679
200202170235   47.10764   8854
200202170240   47.11111   8405
200202170245   47.11458   7407
200202170250   47.11806   7673
200202170255   47.12153   9891
200202170300   47.12500   8313
200202170305   47.12847   8275
200202170310   47.13194   8801
200202170315   47.13542   8397
200202170320   47.13889   9030
200202170325   47.14236  10371
200202170330   47.14583   9609
200202170335   47.14931   8230
200202170340   47.15278   8092
200202170345   47.15625   7186
200202170350   47.15972   6614
200202170355   47.16319   5890
200202170400   47.16667   6066
200202170405   47.17014   7658
200202170410   47.17361   8321
200202170415   47.17708   7910
200202170420   47.18056   7902
200202170425   47.18403   7856
200202170430   47.18750   8077
200202170435   47.19097   8976
200202170440   47.19444   8550
200202170445   47.19792  10561
200202170450   47.20139  11087
200202170455   47.20486  10165
200202170500   47.20833   8961
200202170505   47.21181   7231
200202170510   47.21528   6919
200202170515   47.21875   7551
200202170520   47.22222   9205
200202170525   47.22569   9586
200202170530   47.22917   9418
200202170535   47.23264   9083
200202170540   47.23611   9418
200202170545   47.23958   9266
200202170550   47.24306   8634
200202170555   47.24653   8138
200202170600   47.25000   8115
200202170605   47.25347   8169
200202170610   47.25694   7803
200202170615   47.26042   7734
200202170620   47.26389   8473
200202170625   47.26736   8702
200202170630   47.27083   8885
200202170635   47.27431   8458
200202170640   47.27778   8176
200202170645   47.28125   7833
