AGE	CAREPROV	CARSELF	CHILD35	CHILD515	CHILDU15	CHILDUP3	CHILDUP5	CHRONDIS	CIVILSTAT	CLOTHPRV	DOMESTIC	EDUC	EMPLOYEE	FEMALE	FLEXSCHD	FOODPROV	FULLTIME	GOODHLTH	HELPOTHF	HHINC	HHSIZE	HOBBIES	HOMEMNT	HOUSWIFE	LABFORCE	MEDTIME	NONRESDOM	PAIDWORK	PERSINC	PRIVEMPL	PUBEMPL	REGION	RESDMSTC	RETIRED	SATURDAY	SLEEP	SOCLIFE	SPANIARD	SPORT	STUDY	SUNDAY	UNEMPL	WATCHTV	WEEKDOMH	WEEKWRKH	WORKDAY	WORKNOPR	Y2009
62	0	180	0	0	0	0	0	0	1	0	0	6.5	0	1	0	40	0	1	0	1248.25	2	0	70	1	0	0	0	0	0	0	0	10	0	0	1	500	480	1	170	0	0	0	0	0	0	0	0	0
37	627.34375	90	0	0	1	1	1		2	0	1	17	0	1	0	102.65625	0	1	0	2433.18	3	0	0	1	0	180		0	0			13		0	0	440	0	1	0	0	0	0	180		0	1	0	1
28	0	80	0	0	0	0	0	0	2	0	0	12	1	1	1	0	1	1	0	3848.8	5	0	0	0	1	200	0	540	769.759	1	0	6	0	0	0	490	130	1	0	0	0	0	0	0	40	1	0	0
21	0	160	0	0	0	0	0	0	2	0	0	11	1	1	0	140	1	1	0	3601.12	5	0	20	0	1	0	0	0	769.759	0	1	12	0	0	0	340	680	1	0	0	1	0	0	0	37.5	0	100	0
72	0	130	0	0	0	0	0	0	3	0	0	0	0	1	0	370	0	1	0	313.4	1	0	0	0	0	140	0	0	0	0	0	9	0	1	0	640	30	1	130	0	0	0	140	0	0	1	0	0
15	0	210	0	1	1	0	0	0	2	0	0	8	0	0	0	10	0	1	0	1248.25	3	250	0	0	0	480	0	0	0	0	0	1	0	0	0	420	70	1	0	0	0	0	480	0	0	1	0	0
48	0	190	0	0	0	0	0	0	1	133.902439	0	2.5	0	1	0	371.9512195	0	1	0	1894.42	3	0	104.1463415	1	0	50	0	0	0	0	0	1	0	0	0	530	60	1	0	0	0	0	50	0	0	1	0	0
46	20	110	0	2	2	0	0	0	1	0	0	6.5	0	0	0	40	0	1	0	1740.81	5	0	0	0	1	130	0	680	1124.66	0	0	9	0	0	0	460	0	1	0	0	0	0	100	0	0	1	0	0
49	0	150	0	0	0	0	0	0	2	0	0	8	1	0	0	20	1	1	0	769.76	1	0	70	0	1	140	0	560	769.759	1	0	9	0	0	0	400	0	1	100	0	0	0	140	0	40	1	0	0
70	0	240	0	0	0	0	0	0	1	0	0	8	0	0	0	60	0	1	0	760.95	3	0	0	0	0	60	0	0	0	0	0	1	0	1	0	580	400	1	100	0	0	0	60	0	0	1	0	0
28	0	190	0	0	0	0	0	0	2	0	0	6.5	1	0	0	0	1	1	0	1248.25	2	0	360	0	1	0	0	0	769.759	1	0	13	0	0	0	0	890	1	0	0	0	0	0	0	40	1	0	0
61	0	130	0	0	0	0	0	0	1	0	0	6.5	0	0	0	0	0	1	0	760.95	3	0	70	0	1	390	0	0	0	0	0	10	0	0	0	470	100	1	280	0	0	1	250	0	0	1	0	0
19	0	140	0	0	0	0	0	0	2	0	0	9	0	0	0	20	0	1	0	2249.32	4	160	0	0	0	0	0	0	0	0	0	10	0	0	0	760	360	1	0	0	0	0	0	0	0	1	0	0
37	0	160	0	2	2	0	0	0	1	130	0	9	1	1	1	150	0	1	120	1740.81	4	50	10	0	1	30	0	0	342.621	1	0	1	0	0	0	590	200	1	0	0	1	0	30	0	12	0	0	0
84	0	190	0	0	0	0	0	1	3	28.88888889	1	6.5	0	1	0	288.8888889	0	1	0	760.95	1	0	72.22222222	0	0	210	1	0	0	0	0	11	0	1	0	520	130	1	0	0	0	0	140	3	0	1	0	0
48	106.6666667	90	0	0	0	0	0	0	1	0	0	15	1	1	0	120	1	1	70	2730.65	3	0	53.33333333	0	1	160	0	470	1124.66	0	1	3	0	0	0	360	10	1	0	0	0	0	160	0	0	1	0	0
69	0	130	0	0	0	0	0	1	3	0	1	2.5	0	1	0	350	0	0	0	1248.25	2	0	0	0	0	310	1	0	0	0	0	10	0	1	0	500	150	0	0	0	0	0	310	4	0	1	0	0
30	0	140	0	0	0	0	0		1	0	0	12	1	0	0	0	1	1	0	1212.93	2	50	220	0	1	120		0	911.388			12		0	1	690	160	1	60	0	0	0	120		40	0	0	1
51	0	70	0	0	0	0	0	1	1	160	0	8	1	1	0	20	1	1	0	1248.25	2	0	0	0	1	440	0	390	342.621	1	0	9	0	0	0	360	0	1	0	0	0	0	440	0	40	1	0	0
66	0	130	0	0	0	0	0	1	1	0	0	6.5	0	0	0	12.63157895	0	1	130	1248.25	3	0	227.3684211	0	0	140	0	0	0	0	0	7	0	1	0	580	150	1	70	0	0	0	140	0	0	1	0	0
37	238.8235294	300	1	0	2	1	2	0	1	0	1	12	1	0	0	51.17647059	1	1	10	1894.42	4	0	0	0	1	140	1	0	1124.66	0	1	1	0	0	0	320	380	1	0	0	1	0	120	9	35	0	0	0
66	0	120	0	0	0	0	0	1	1	0	0	2.5	0	0	0	0	0	0	0	1668.91	4	0	0	0	0	70	0	0	0	0	0	12	0	1	0	680	240	1	330	0	0	0	70	0	0	1	0	0
23	0	190	0	0	1	1	1	0	1	0	0	2.5	0	0	0	10	0	1	0	1248.25	3	0	0	0	1	120	0	390	1124.66	0	0	18	0	0	1	630	0	0	100	0	0	0	120	0	0	0	0	0
92	0	960	0	0	0	0	0	1	3	0	0	6.5	0	1	0	0	0	0	0	1740.81	6	0	0	0	0	0	0	0	0	0	0	9	0	1	0	480	0	1	0	0	0	0	0	0	0	1	0	0
32	209.2307692	80	0	1	2	1	1	0	1	0	1	11	1	1	0	172.3076923	0	1	0	1740.81	4	0	98.46153846	0	1	100	1	330	342.621	0	1	9	0	0	0	450	0	1	0	0	0	0	100	3	25	1	0	0
36	0	230	0	0	0	0	0	0	1	60	0	8	0	1	0	60	0	1	0	1740.81	2	0	90	1	0	80	0	0	0	0	0	7	0	0	0	530	360	1	30	0	1	0	80	0	0	0	0	0
11	0	160	0	2	2	0	0		1	0	1	2.5	1	0	0	0	0	1	0	2433.18	4	400	0	0	0	60		0	0			9		0	1	660	10	1	60	90	0	0	60		0	0	0	1
79	0	180	0	0	0	0	0		2	0	0	4.5	0	0	0	80	0	1	0	0	2	0	0	0	0	580		0	0			1		1	0	550	50	1	0	0	0	0	230		0	1	0	1
76	40	120	0	0	0	0	0		2	0	0	2.5	0	0	0	0	0	1	0	1212.93	3	0	230	0	0	240		0	0			14		1	0	590	220	1	0	0	0	0	240		0	1	0	1
62	0	200	0	0	0	0	0		4	0	0	2.5	1	0	0	270.7692308	0	1	0	313.399	1	0	49.23076923	0	1	260		0	0			1		0	0	500	70	1	90	0	0	1	260		0	1	0	1
14	0	140	0	2	2	0	0	0	2	0	0	6.5	0	1	0	40	0	1	0	2235.26	6	0	120	0	0	330	0	0	0	0	0	12	0	0	0	680	20	1	0	110	1	0	330	0	0	0	0	0
27	0	90	0	0	0	0	0	0	2	0	0	8	0	1	0	40	0	1	0	760.95	1	0	20	0	1	120	0	370	0	0	0	11	0	0	0	510	130	1	0	160	0	1	120	0	0	1	0	0
57	0	190	0	0	0	0	0	0	1	0	1	8	0	1	0	203.0769231	0	1	40	5502.96	3	0	36.92307692	1	0	340	1	0	0	0	0	15	0	0	1	570	60	1	0	0	0	0	160	9	0	0	0	0
45	0	90	0	2	2	0	0		1	0	0	12	0	1	0	70	0	0	0	1212.93	4	0	60	0	0	170		0	0			9		1	1	820	0	1	230	0	0	0	170		0	0	0	1
32	144.7368421	160	0	2	2	0	0	0	1	13.15789474	0	6.5	0	1	0	197.3684211	0	1	0	760.95	6	0	144.7368421	1	0	0	0	0	0	0	0	12	0	0	0	630	150	1	0	0	0	0	0	0	0	1	0	0
64	0	150	0	0	0	0	0	0	1	0	0	8	0	1	0	150	0	1	0	760.95	2	0	150	1	0	300	0	0	0	0	0	2	0	0	0	570	120	1	0	0	0	0	300	0	0	1	0	0
41	176.5517241	170	0	0	1	1	1		4	0	0	4.5	1	1	0	66.20689655	0	1	0	0	2	0	77.24137931	0	1	120		0	0			6		0	0	520	310	1	0	0	1	1	120		0	0	0	1
31	0	130	0	0	0	0	0	0	2	0	0	12	1	0	0	0	1	1	0	2235.26	5	0	0	0	1	170	0	530	769.759	0	1	12	0	0	0	510	0	1	100	0	0	0	140	0	35	1	0	0
68	0	210	0	0	0	0	0	1	1	0	0	15	0	0	0	120	0	1	0	3601.12	4	0	0	0	0	120	0	0	0	0	0	1	0	1	0	510	240	1	30	210	0	0	0	0	0	1	0	0
88	0	170	0	0	0	0	0	1	3	0	0	2.5	0	1	0	70	0	0	0	760.95	1	0	60	0	0	500	0	0	0	0	0	3	0	1	0	640	0	1	0	0	0	0	420	0	0	1	0	0
17	0	160	0	0	0	0	0	0	2	0	0	8	1	1	0	20	1	1	0	2235.26	4	0	20	0	1	0	0	0	342.621	1	0	10	0	0	0	600	640	1	0	0	0	0	0	0	40	1	0	0
47	0	190	0	2	2	0	0	0	1	0	0	6.5	1	0	0	0	1	1	0	1248.25	4	0	0	0	1	290	0	0	1124.66	1	0	14	0	0	0	600	290	1	70	0	1	0	290	0	0	0	0	0
14	0	90	0	1	2	1	1	0	2	0	0	6.5	0	0	0	10	0	1	0	769.76	4	0	0	0	0	130	0	0	0	0	0	9	0	0	1	710	500	1	0	0	0	0	130	0	0	0	0	0
43	0	200	0	0	0	0	0		2	0	0	12	0	0	0	40	1	1	0	1392.46	2	0	0	0	1	120		650	1392.46			13		0	0	410	20	1	0	0	0	0	120		40	1	0	1
79	0	110	0	0	0	0	0	0	3	46.4	0	6.5	0	1	0	46.4	0	1	0	760.95	1	0	197.2	0	0	410	0	0	0	0	0	9	0	1	0	630	0	1	0	0	0	0	410	0	0	1	0	0
31	0	180	0	0	0	0	0	0	2	0	0	8	1	0	0	10	1	1	0	2664.18	3	60	0	0	1	60	0	700	769.759	1	0	9	0	0	0	430	0	1	0	0	0	0	0	0	40	1	0	0
51	96.27906977	140	0	0	0	0	0		2	117.6744186	0	12	0	1	0	181.8604651	0	1	180	1212.93	2	0	64.18604651	1	0	90		0	0			3		0	0	330	240	1	0	0	0	0	40		0	1	0	1
54	0	120	0	0	0	0	0	1	1	93.33333333	0	8	0	1	0	213.3333333	0	0	0	313.4	2	140	13.33333333	0	0	190	0	0	0	0	0	4	0	1	0	470	60	1	140	0	0	0	190	0	0	1	0	0
30	0	180	0	0	0	0	0		2	0	0	12	1	0	0	155	1	1	0	0	2	200	155	0	1	290		0	0			15		0	0	410	0	1	50	0	0	0	0		37.5	1	0	1
48	0	190	0	1	1	0	0		2	0	1	4.5	0	0	0	10	1	1	0	3765.14	4	0	0	0	1	80		530	1392.46			7		0	0	440	0	1	190	0	0	0	80		50	1	0	1
23	0	190	0	0	0	0	0	0	2	0	0	17	1	0	1	0	0	1	0	2065.85	5	0	0	0	1	140	0	260	342.621	1	0	1	0	0	0	570	30	1	170	80	0	0	80	0	15	1	0	0
11	0	180	0	2	2	0	0	0	2	0	0	6.5	0	1	0	0	0	1	0	3813.5	4	70	0	0	0	0	0	0	0	0	0	3	0	0	0	630	0	1	0	560	0	0	0	0	0	1	0	0
56	0	180	0	0	0	0	0	1	1	0	0	8	0	0	0	140	0	0	0	760.95	3	60	0	0	0	230	0	0	0	0	0	12	0	1	0	750	0	1	80	0	1	0	230	0	0	0	0	0
67	30	240	0	0	0	0	0	0	1	30	1	2.5	0	0	0	30	0	1	0	1539.52	4	0	30	0	0	220	1	0	0	0	0	18	0	1	1	640	60	1	160	0	0	0	220	3	0	0	0	0
40	190	240	0	2	2	0	0		2	60	0	8	1	0	0	90	0	1	0	1212.93	4	0	120	0	1	0		0	0			1		0	0	530	120	1	90	0	1	1	0		0	0	0	1
83	0	190	0	0	0	0	0		2	0	0	0	0	0	0	0	0	1	0	1212.93	2	210	0	0	0	110		0	0			7		1	0	680	190	1	60	0	1	0	110		0	0	0	1
62	0	60	0	0	0	0	0		2	0	0	2.5	1	0	0	0	0	1	0	313.399	2	0	540	0	1	440		0	0			1		0	0	400	0	1	0	0	0	1	440		0	1	0	1
30	0	100	0	1	1	0	0	0	2	0	0	8	1	1	1	0	1	0	0	1894.42	5	0	0	0	1	0	0	600	1124.66	1	0	9	0	0	0	540	200	0	0	0	1	0	0	0	40	0	0	0
56	0	250	0	0	0	0	0		2	0	0	15	0	0	0	10	1	1	0	1212.93	4	0	0	0	1	40		690	911.388			16		0	0	320	130	1	0	0	0	0	40		60	1	0	1
89	0	140	0	0	0	0	0	1	1	0	1	2.5	0	0	0	40	0	1	0	313.4	2	0	0	0	0	240	1	0	0	0	0	10	0	1	0	750	0	1	270	0	1	0	240	40	0	0	0	0
66	0	270	0	0	0	0	0		2	0	0	8	0	0	0	0	0	0	0	1212.93	4	0	0	0	0	0		0	0			4		1	1	640	530	1	0	0	0	0	0		0	0	0	1
49	0	190	0	0	0	0	0	0	1	241.1538462	0	8	1	1	1	88.84615385	1	1	0	2730.65	3	0	0	0	1	0	0	0	769.759	1	0	4	0	0	0	570	230	1	120	0	1	0	0	0	40	0	0	0
72	0	190	0	0	0	0	0	0	1	0	0	6.5	0	1	0	434.3478261	0	1	0	313.4	2	0	105.6521739	1	0	330	0	0	0	0	0	1	0	0	0	380	0	1	0	0	0	0	150	0	0	1	0	0
66	0	200	0	0	0	0	0	1	1	0	0	8	0	0	0	200	0	1	220	760.95	2	0	30	0	0	240	0	0	0	0	0	1	0	1	1	550	0	1	0	0	0	0	240	0	0	0	0	0
99	0	200	0	0	0	0	0		1	0	1	17	0	0	0	0	0	1	0	0	1	0	130	0	0	120		0	0			13		1	0	810	150	1	30	0	0	0	0		0	1	0	1
65	0	120	0	0	0	0	0		3	68.75	0	2.5	0	1	0	151.25	1	0	0	399.004	3	0	0	0	1	50		490	399.004			12		0	0	500	60	1	0	0	0	0	50		40	1	0	1
81	0	120	0	0	0	0	0	0	3	35.625	0	6.5	0	0	0	201.875	0	1	0	760.95	2	0	142.5	0	0	250	0	0	0	0	0	7	0	1	0	570	0	1	120	0	0	0	250	0	0	1	0	0
42	220.6896552	170	1	0	1	0	1		2	66.20689655	0	17	1	1	0	209.6551724	1	1	0	2433.18	3	0	143.4482759	0	1	100		0	2214.12			7		0	0	490	40	1	0	0	0	0	30		35	1	0	1
45	0	180	0	2	2	0	0		2	0	0	8	1	0	0	0	1	1	0	2433.18	4	0	430	0	1	180		0	911.388			13		0	1	620	0	1	30	0	0	0	180		43	0	0	1
59	0	120	0	0	0	0	0	0	2	0	0	6.5	0	0	0	60	0	1	0	313.4	1	0	0	0	0	370	0	0	0	0	0	9	0	1	0	550	100	1	240	0	0	0	210	0	0	1	0	0
11	0	210	0	1	1	0	0	0	2	0	0	6.5	0	0	0	250	0	1	0	1894.42	3	0	0	0	0	120	0	0	0	0	0	13	0	0	1	680	120	1	60	0	0	0	120	0	0	0	0	0
47	0	200	0	0	0	0	0	0	1	0	0	8	0	1	0	210	0	1	0	2141.66	3	200	50	1	0	310	0	0	0	0	0	18	0	0	1	470	0	1	0	0	0	0	310	0	0	0	0	0
78	0	230	0	0	0	0	0		3	0	0	2.5	0	1	0	60	0	1	0	3765.14	5	0	0	0	0	160		0	0			12		1	0	750	140	1	100	0	0	0	160		0	1	0	1
42	17.5	170	0	1	1	0	0	0	1	0	0	6.5	1	0	0	87.5	1	1	0	2664.18	5	0	105	0	1	160	0	0	1124.66	1	0	15	0	0	1	570	330	1	0	0	0	0	110	0	40	0	0	0
41	170	80	1	1	2	0	1		2	0	1	17	1	0	0	40	1	1	0	3765.14	4	60	0	0	1	140		460	1784.67			13		0	0	490	0	1	0	0	0	0	30		35	1	0	1
14	0	110	0	2	2	0	0	0	2	0	1	2.5	0	1	0	0	0	1	0	3601.12	4	50	0	0	0	150	1	0	0	0	0	13	0	0	0	440	290	1	0	400	0	0	150	30	0	1	0	0
25	0	280	0	0	0	0	0	0	2	0	0	9	0	1	0	150	0	0	0	2309.28	4	60	70	1	0	70	0	0	0	0	0	8	0	0	0	750	0	1	60	0	0	0	70	0	0	1	0	0
18	0	290	0	0	0	0	0	0	2	0	0	8	0	1	0	0	0	1	0	1248.25	4	0	500	0	0	0	0	0	0	0	0	1	0	0	0	480	80	1	90	0	0	0	0	0	0	1	0	0
45	0	70	0	1	1	0	0	0	1	0	1	8	0	0	0	0	0	1	0	1894.42	4	0	0	0	1	70	1	790	1124.66	0	0	14	0	0	0	510	0	1	0	0	0	0	70	12	0	1	0	0
46	0	200	0	2	2	0	0	1	1	0	0	8	0	0	0	10	0	1	0	1467.28	5	0	0	0	1	220	0	0	1124.66	0	0	8	0	0	0	580	230	1	200	0	1	0	220	0	0	0	0	0
12	0	150	0	2	2	0	0	0	2	0	0	6.5	0	0	0	10	0	1	0	2743.8	4	90	50	0	0	30	0	0	0	0	0	8	0	0	0	440	30	1	640	0	0	0	0	0	0	1	0	0
15	0	120	0	3	3	0	0		1	0	0	4.5	1	1	0	0	0	1	0	313.399	6	100	0	0	0	120		0	0			14		0	0	590	110	1	0	400	0	0	120		0	1	0	1
63	0	80	0	0	0	0	0	0	1	0	0	12	0	0	0	0	0	1	0	5502.96	4	0	0	0	0	600	0	0	0	0	0	6	0	1	0	760	0	1	0	0	0	0	600	0	0	1	0	0
76	0	370	0	0	0	0	0	1	1	0	0	8	0	1	0	0	0	1	0	1248.25	2	0	70	0	0	230	0	0	0	0	0	15	0	1	0	720	0	1	50	0	0	0	230	0	0	1	0	0
53	0	110	0	0	0	0	0		2	79.33333333	0	8	0	1	0	79.33333333	1	1	0	3765.14	4	0	11.33333333	0	1	230		420	911.388			15		0	1	510	0	1	0	0	0	0	200		40	0	0	1
52	72.35294118	210	0	0	0	0	0	0	1	0	0	8	0	1	0	180.8823529	0	1	0	1248.25	4	0	156.7647059	1	0	300	0	0	0	0	0	12	0	0	0	520	0	1	0	0	0	0	300	0	0	1	0	0
71	25	290	0	0	0	0	0	1	1	25	0	6.5	0	0	0	25	0	0	0	760.95	2	0	25	0	0	320	0	0	0	0	0	9	0	1	0	630	0	1	100	0	0	0	320	0	0	1	0	0
55	0	160	0	0	0	0	0	0	1	0	0	6.5	0	1	0	206.0606061	0	1	120	1740.81	3	0	193.9393939	1	0	70	0	0	0	0	0	2	0	0	0	450	240	1	0	0	0	0	0	0	0	1	0	0
49	235.7142857	170	0	1	3	2	2	0	1	0	0	6.5	1	0	0	47.14285714	1	1	0	1371.9	5	0	47.14285714	0	1	180	0	0	1371.9	1	0	3	0	0	0	600	120	1	40	0	0	0	90	0	40	1	0	0
12	0	120	0	1	1	0	0	0	2	0	1	6.5	0	0	0	0	0	1	0	2496.56	3	30	0	0	0	270	1	0	0	0	0	3	0	0	0	930	90	1	0	0	1	0	240	20	0	0	0	0
78	0	230	0	0	0	0	0	0	1	0	0	6.5	0	1	0	0	0	0	0	313.4	3	0	0	1	0	200	0	0	0	0	0	1	0	0	0	740	270	1	0	0	1	0	0	0	0	0	0	0
70	152.4324324	190	0	1	1	0	0	0	3	0	0	2.5	0	1	0	317.5675676	0	1	0	1723.23	5	60	0	0	0	70	0	0	0	0	0	9	0	1	0	490	60	1	100	0	0	0	70	0	0	1	0	0
29	0	70	0	0	0	0	0	0	2	0	0	8	1	0	0	0	1	1	0	760.95	3	0	0	0	1	190	0	680	342.621	1	0	10	0	0	0	450	50	0	0	0	0	0	190	0	0	1	0	0
48	0	180	0	0	0	0	0	0	5	0	0	6.5	0	0	0	111.5151515	0	1	0	2235.26	3	20	348.4848485	0	0	280	0	0	0	0	0	3	0	1	0	410	30	1	60	0	0	0	280	0	0	1	0	0
65	30	230	0	0	0	0	0	0	3	0	0	6.5	0	1	0	140	0	1	0	760.95	2	0	140	0	0	160	0	0	0	0	0	12	0	1	0	440	300	1	0	0	1	0	160	0	0	0	0	0
26	0	220	0	3	3	0	0	1	2	0	0	6.5	0	1	0	215.7894737	0	1	0	1338.57	5	0	194.2105263	1	0	350	0	0	0	0	0	8	0	0	1	460	0	1	0	0	0	0	350	0	0	0	0	0
54	45.71428571	430	0	1	1	0	0	1	1	22.85714286	0	15	1	0	0	34.28571429	1	1	0	3601.12	4	90	137.1428571	0	1	130	0	0	1723.23	0	1	9	0	0	0	500	50	1	0	0	1	0	90	0	35.5	0	0	0
14	0	170	0	2	2	0	0	0	1	0	0	6.5	0	0	0	0	0	1	0	1371.9	4	0	10	0	0	80	0	0	0	0	0	6	0	0	0	530	50	1	120	480	0	0	80	0	0	1	0	0
61	150	150	0	0	0	0	0	1	1	20	0	6.5	0	1	0	130	0	0	0	313.4	2	0	190	1	0	60	0	0	0	0	0	11	0	0	0	720	20	1	0	0	0	0	60	0	0	1	0	0
52	0	200	0	0	0	0	0		3	0	0	8	1	1	0	91.53846154	1	1	0	1784.67	1	0	78.46153846	0	1	50		400	1784.67			16		0	0	320	200	1	0	100	0	0	50		35	1	0	1
49	90	210	0	1	1	0	0		2	15	0	8	0	1	0	120	0	1	0	0	6	0	45	1	0	0		0	0			9		0	0	510	390	1	60	0	1	0	0		0	0	0	1
43	23.52941176	280	0	2	2	0	0	0	1	0	0	12	0	1	1	82.35294118	1	1	0	2730.65	4	0	94.11764706	0	1	60	0	480	1124.66	0	0	4	0	0	0	420	0	1	0	0	0	0	60	0	35	1	0	0
75	0	120	0	0	0	0	0	1	3	0	0	2.5	0	1	0	130	0	0	0	760.95	2	160	60	0	0	150	0	0	0	0	0	12	0	1	0	550	250	1	20	0	0	0	140	0	0	1	0	0
68	0	70	0	0	0	0	0	0	1	0	0	8	0	0	0	0	0	1	0	2492.99	2	0	40	0	0	0	0	550	1723.23	0	0	2	0	1	0	590	10	1	180	0	0	0	0	0	0	1	0	0
60	0	160	0	0	0	0	0	0	1	0	0	8	0	0	0	10	0	1	0	1740.81	3	0	0	0	0	330	0	0	0	0	0	3	0	1	0	640	110	1	190	0	0	0	270	0	0	1	0	0
62	5	750	0	0	0	0	0	1	1	5	0	6.5	0	0	0	5	0	0	0	313.4	3	0	5	0	0	50	0	0	0	0	0	11	0	1	0	620	0	1	0	0	0	0	50	0	0	1	0	0
29	0	40	0	0	0	0	0	0	2	0	0	15	1	1	0	0	0	1	0	1248.25	2	0	20	0	1	0	0	680	342.621	1	0	9	0	0	0	500	0	1	0	200	0	0	0	0	25	1	0	0
59	0	90	0	0	0	0	0		2	0	0	4.5	1	0	0	0	1	1	0	0	2	0	0	0	1	30		850	0			11		0	0	470	0	1	0	0	0	0	30		60	1	0	1
33	331.4285714	110	0	0	1	1	1		2	0	0	17	1	1	0	137.1428571	0	1	0	0	3	0	91.42857143	0	0	110		0	0			9		0	1	560	100	1	0	0	0	0	20		0	0	0	1
56	10	240	0	0	0	0	0		2	10	0	11	0	0	0	10	1	1	0	3765.14	2	0	10	0	1	0		750	3297.19			9		0	0	410	0	1	0	0	0	0	0		60	1	0	1
29	2.5	170	0	0	0	0	0	0	2	2.5	0	17	1	0	1	2.5	1	1	0	5160.98	5	0	2.5	0	1	240	0	650	1723.23	1	0	13	0	0	0	370	0	1	0	0	0	0	120	0	40	1	0	0
69	14.8	220	0	0	0	0	0	0	3	0	0	6.5	0	1	0	162.8	0	1	0	313.4	3	0	192.4	0	0	280	0	0	0	0	0	7	0	1	0	350	210	1	10	0	0	0	220	0	0	1	0	0
73	0	120	0	0	0	0	0	0	1	222.8571429	0	2.5	0	1	0	63.67346939	0	1	0	760.95	2	0	233.4693878	0	0	50	0	0	0	0	0	1	0	1	0	630	0	1	120	0	0	0	50	0	0	1	0	0
19	0	140	0	0	0	0	0	0	2	0	0	9	0	0	0	0	0	1	70	1248.25	4	20	0	0	0	100	0	0	0	0	0	9	0	0	0	420	170	1	0	520	0	0	100	0	0	1	0	0
72	0	200	0	0	0	0	0	0	2	0	0	2.5	0	0	0	0	0	1	0	313.4	3	0	60	0	0	120	0	0	0	0	0	9	0	1	0	610	170	1	280	0	0	0	30	0	0	1	0	0
63	0	120	0	0	0	0	0	0	1	263.8297872	0	2.5	0	0	0	290.212766	0	1	0	760.95	2	0	65.95744681	0	0	60	0	0	0	0	0	1	0	0	0	490	150	1	0	0	0	0	60	0	0	1	0	0
32	0	180	0	0	0	0	0	1	1	0	0	15	1	1	0	30	1	1	0	2235.26	2	0	20	0	1	120	0	0	769.759	1	0	7	0	0	0	780	310	1	0	0	1	0	120	0	40	0	0	0
46	0	70	0	0	0	0	0	0	3	537.7358491	0	6.5	0	1	0	141.509434	0	1	0	760.95	3	0	70.75471698	0	0	0	0	0	0	0	0	12	0	1	0	440	180	1	0	0	0	0	0	0	0	1	0	0
41	36.66666667	120	0	1	1	0	0	0	5	0	0	8	0	1	0	73.33333333	0	1	0	1248.25	2	0	0	0	1	0	0	710	1124.66	0	0	9	0	0	0	500	0	1	0	0	0	0	0	0	0	1	0	0
19	0	240	0	1	1	0	0	0	2	0	1	8	0	0	0	0	0	1	500	2141.66	4	0	0	0	1	0	1	0	0	0	0	10	0	0	0	510	190	1	0	0	0	1	0	28	0	1	0	0
59	20	120	0	2	2	0	0	0	1	20	0	8	1	0	0	20	1	1	0	1248.25	4	0	20	0	1	110	0	600	1124.66	1	0	12	0	0	0	530	0	1	0	0	0	0	110	0	40	1	0	0
28	0	210	0	0	0	0	0		1	0	0	12	1	0	0	0	0	1	0	2433.18	5	210	20	0	0	190		0	0			12		0	0	570	0	1	0	240	1	0	190		0	0	0	1
55	130	200	0	0	0	0	0		2	0	0	12	1	0	0	0	1	1	0	3765.14	4	0	0	0	1	340		0	2214.12			1		0	0	540	230	1	0	0	1	0	250		35	0	0	1
42	30	170	0	2	2	0	0	0	1	0	0	9	1	0	1	0	1	1	0	1753.43	4	0	0	0	1	120	0	710	769.759	1	0	9	0	0	0	410	0	1	0	0	0	0	120	0	40	1	0	0
39	10	140	0	1	2	1	1		2	10	0	11	1	0	1	10	1	1	0	3765.14	4	120	10	0	1	100		640	2214.12			2		0	0	350	50	1	0	0	0	0	20		60	1	0	1
64	0	250	0	0	0	0	0		3	0	0	4.5	0	1	0	250.6451613	0	1	0	0	3	0	119.3548387	1	0	180		0	0			5		0	0	480	160	1	0	0	0	0	180		0	1	0	1
52	0	110	0	0	0	0	0	1	1	0	0	8	0	0	0	0	0	1	190	1248.25	2	0	40	0	0	250	0	0	0	0	0	5	0	1	0	580	270	1	0	0	1	0	250	0	0	0	0	0
83	0	140	0	0	0	0	0	1	3	0	1	6.5	0	1	0	0	0	0	0	313.4	1	0	40	0	0	490	1	0	0	0	0	1	0	1	0	530	240	1	0	0	1	0	270	3	0	0	0	0
53	0	200	0	0	0	0	0	0	1	122.2222222	0	6.5	0	1	0	351.3888889	0	1	0	3266.32	5	0	76.38888889	1	0	150	0	0	0	0	0	1	0	0	0	540	0	1	0	0	0	0	150	0	0	1	0	0
75	40	170	0	0	0	0	0	1	1	40	0	8	0	1	0	200	0	1	0	1248.25	2	0	240	0	0	60	0	0	0	0	0	12	0	1	1	570	120	1	0	0	0	0	60	0	0	0	0	0
77	0	100	0	0	0	0	0	1	3	0	0	2.5	0	0	0	110	0	1	0	313.4	1	230	20	0	0	100	0	0	0	0	0	13	0	1	0	630	70	1	180	0	1	0	100	0	0	0	0	0
83	0	200	0	0	0	0	0	0	3	290	0	6.5	0	1	0	180	0	1	0	760.95	1	0	70	0	0	60	0	0	0	0	0	6	0	1	0	450	150	1	40	0	0	0	60	0	0	1	0	0
52	0	130	0	0	0	0	0	0	1	0	0	8	1	1	0	194.7826087	1	1	0	3617.65	4	0	125.2173913	0	1	50	0	460	769.759	1	0	9	0	0	0	480	0	1	0	0	0	0	50	0	35.5	1	0	0
