 Roll       Pitch     Heave    Surge      Sway      Yaw       Wave     Wind
 0.58650   0.75140   0.05416  -0.01701   0.11670   0.32920  -0.42110  18.254
 0.38710   1.84300   0.09990  -0.02882   0.12280   0.01747  -0.33040  17.958
-0.19130   2.98500   0.12230  -0.03406   0.11990  -0.28510   0.04041  18.051
-0.56070   3.98300   0.11520  -0.03332   0.10100  -0.34870   0.46810  17.455
-0.98830   4.60200   0.08480  -0.03060   0.07060  -0.33440   0.98930  16.242
-1.18100   4.44500   0.03933  -0.02931   0.03412   0.02498   1.09200  16.080
-1.62200   3.70200  -0.00685  -0.03291   0.00393   0.28920   0.50650  15.159
-2.23600   2.26800  -0.04428  -0.04045  -0.01900   0.45340   0.24280  14.710
-2.77600   1.15600  -0.06446  -0.05400  -0.03354   0.29740  -0.08660  14.569
-3.24100   0.41710  -0.06811  -0.07558  -0.04395   0.25040  -0.18130  14.692
-3.88900   0.43980  -0.04946  -0.11140  -0.05179   0.23170  -0.17590  14.514
-4.28800   0.81890  -0.02290  -0.14570  -0.05543   0.43350   0.06160  16.248
-4.48800   2.16400   0.01660  -0.19520  -0.06122   0.74600  -0.20960  17.235
-4.86800   3.54500   0.05800  -0.25490  -0.07319   0.64480   0.01503  18.092
-4.54900   4.47600   0.08940  -0.31320  -0.09350   0.15430   0.08970  19.194
-4.28700   4.68000   0.10810  -0.36560  -0.12450  -0.29460   0.16530  18.919
-3.73400   4.07100   0.11100  -0.40700  -0.16500  -0.45580   0.46880  17.840
-3.06300   2.56900   0.09450  -0.42840  -0.19990  -0.12800   0.55220  16.862
-2.15400   0.73020   0.05792  -0.42630  -0.21710   0.14200   0.33920  15.916
-1.60700  -0.98580   0.01208  -0.40290  -0.21290   0.18940   0.13170  14.753
-1.03400  -1.62700  -0.03953  -0.36120  -0.19340   0.16720   0.26420  14.773
-0.85810  -1.14800  -0.06910  -0.32580  -0.17730  -0.09295   0.20270  15.811
-0.68420   0.04205  -0.08460  -0.28880  -0.16730  -0.22080   0.21730  16.868
-0.69410   1.77300  -0.07860  -0.26170  -0.16690   0.06766   0.24550  16.974
-0.98510   3.59400  -0.05310  -0.24270  -0.17390   0.51690   0.00210  17.669
-1.08200   4.92200  -0.01611  -0.23400  -0.18620   0.72720  -0.27910  17.635
-1.12300   5.33200   0.02235  -0.23710  -0.19950   0.66260  -0.18450  17.687
-1.14500   5.23800   0.05451  -0.25400  -0.21100   0.43180   0.29620  17.341
-1.22100   4.63100   0.07593  -0.28580  -0.21830   0.13570   0.30520  17.229
-1.61000   3.74700   0.08580  -0.32720  -0.22180   0.09170   0.35120  17.288
-2.05500   2.27500   0.08660  -0.37410  -0.22230   0.05458   0.23040  16.708
-2.24400   1.01000   0.08120  -0.40350  -0.22330  -0.06427   0.47470  16.319
-2.65000  -0.53020   0.07150  -0.41840  -0.22320  -0.20270   0.25580  16.330
-3.12800  -1.83500   0.05444  -0.40060  -0.21640   0.10420  -0.04550  15.898
-3.25100  -2.29400   0.03105  -0.34950  -0.19880   0.12960  -0.12020  15.944
-3.31200  -1.99000   0.00062  -0.26570  -0.17080   0.18540   0.04840  15.675
-3.36400  -0.75870  -0.03343  -0.16470  -0.13900   0.33820   0.20520  15.189
-3.47100   1.48600  -0.06081  -0.06690  -0.11200   0.62910   0.17430  15.932
-3.52500   4.10200  -0.07299   0.01546  -0.09390   0.86820   0.08790  16.883
-3.33900   6.40200  -0.06185   0.06096  -0.08970   0.75030  -0.09770  17.615
-3.26300   7.95500  -0.02153   0.06198  -0.10340   0.21660  -0.09140  17.159
-3.10400   8.01000   0.02422   0.02890  -0.12670  -0.00170  -0.36910  17.192
-2.65200   6.78500   0.07644  -0.02986  -0.15970  -0.18980  -0.41170  16.971
-2.24100   4.31800   0.11540  -0.09690  -0.19250  -0.11430  -0.21620  16.070
-1.70300   1.03100   0.12560  -0.14950  -0.20970  -0.08880   0.38630  15.668
-1.30100  -1.93400   0.10310  -0.17140  -0.20320   0.07905   1.02520  14.942
-1.17000  -3.91300   0.05295  -0.14330  -0.16510   0.26030   1.32230  14.403
-1.50200  -4.37700  -0.00498  -0.06870  -0.10110   0.55210   1.07270  14.341
-1.61300  -3.35300  -0.05492   0.03744  -0.02914   0.44860   0.63910  14.057
-2.17800  -1.43100  -0.08080   0.15060   0.03228   0.42500  -0.04170  14.889
-2.68400   1.62500  -0.07370   0.26340   0.07602   0.12710  -0.72840  15.672
-3.22100   3.74500  -0.04134   0.33280   0.08640  -0.04238  -1.01050  16.001
-3.63600   5.56900   0.00816   0.37710   0.07390  -0.10040  -1.03080  15.763
-4.01700   6.52300   0.05910   0.39020   0.04934  -0.03303  -0.87940  15.883
-4.15100   6.52200   0.09580   0.38490   0.02658   0.09260  -0.34180  16.168
-3.88700   5.49900   0.11160   0.36820   0.01251   0.25150  -0.14650  16.210
-3.74500   3.86100   0.10490   0.34700   0.01280   0.33560   0.11560  16.336
-3.34300   1.85700   0.07970   0.32440   0.02976   0.15570   0.36450  15.369
-3.19700  -0.12910   0.04575   0.30610   0.05888   0.12650   0.45590  15.475
-2.84500  -1.95300   0.01349   0.29980   0.09230   0.24140   0.43570  15.427
-2.66200  -2.83100  -0.01550   0.31460   0.12510   0.20240   0.27850  15.455
-2.65600  -2.80400  -0.02730   0.34070   0.14060   0.21660   0.07660  15.429
-2.55900  -1.90300  -0.03256   0.39010   0.14670   0.12120  -0.15510  15.505
-2.24700  -0.14050  -0.02810   0.45420   0.14340  -0.09410  -0.20820  15.368
-2.14600   1.73700  -0.01277   0.52110   0.13340  -0.13770  -0.15360  15.534
-2.00800   3.70200   0.01067   0.57530   0.12200  -0.18180  -0.14660  15.317
-1.61700   4.95800   0.03912   0.60600   0.11410  -0.07630  -0.34490  14.797
-1.61200   5.41100   0.06900   0.61160   0.11180   0.15840  -0.38920  15.179
-1.45200   5.22400   0.09270   0.59160   0.11380   0.16820  -0.42770  15.069
-1.48300   4.39800   0.10100   0.55360   0.11450   0.15840  -0.29770  15.248
-1.61600   3.05500   0.08740   0.50110   0.11130   0.30830  -0.31250  15.128
-1.61400   1.77500   0.05734   0.46000   0.10750   0.54390   0.02273  15.525
-1.61700   0.40270   0.01486   0.42320   0.10460   0.70050   0.38140  15.326
-2.01000  -0.52910  -0.02566   0.39630   0.10600   0.54600   0.41360  15.155
-2.10600  -0.95950  -0.05418   0.37860   0.11100   0.17010   0.41670  15.562
-2.45800  -0.74260  -0.06067   0.37140   0.11280  -0.21750   0.32310  15.640
-2.94200  -0.09148  -0.04397   0.36800   0.10250  -0.51520   0.16670  16.166
-3.30000   0.67860  -0.00924   0.36110   0.07800  -0.45580   0.13070  16.893
-3.69000   1.67700   0.03010   0.34510   0.04645  -0.10040   0.35230  17.492
-3.88200   2.83400   0.06090   0.32190   0.01826   0.19710   0.26020  17.808
-3.87800   4.04300   0.07715   0.29550  -0.01017   0.47310   0.01456  17.635
-3.65700   4.56800   0.07317   0.27930  -0.02499   0.59660  -0.32920  16.770
-3.25400   4.42700   0.05655   0.26080  -0.03403   0.62180  -0.26270  15.616
-3.08500   3.52000   0.03336   0.23660  -0.03068   0.58350   0.01940  15.068
-2.60300   2.07200   0.01336   0.20070  -0.01816   0.34550   0.26930  14.700
-2.45300   0.71480   0.00336   0.15920  -0.00564   0.19770   0.06720  14.242
-2.24700  -0.11170   0.00440   0.12060  -0.00236   0.24580  -0.03780  14.467
-2.14900  -0.72720   0.01414   0.08600  -0.01339   0.20200  -0.00965  15.166
-2.05400  -0.12330   0.02746   0.05265  -0.04150   0.11240  -0.06050  16.209
-1.70200   0.77220   0.03980   0.01419  -0.08710  -0.17040  -0.00965  17.089
-1.61500   2.83600   0.04488  -0.03174  -0.14120  -0.26050   0.26910  17.794
-1.40600   4.35500   0.04196  -0.06645  -0.17510   0.00269   0.23470  17.908
-1.47600   5.52300   0.03248  -0.11010  -0.20240   0.27940   0.41600  16.933
-1.61500   5.78300   0.02204  -0.15680  -0.21230   0.34890   0.65430  15.779
-1.98700   4.86400   0.01250  -0.21060  -0.20910   0.25420   0.41090  14.510
-2.10800   3.11600   0.00591  -0.27120  -0.20000   0.02547   0.11290  14.273
-2.43600   1.17600   0.00420  -0.32600  -0.19320   0.14370  -0.35900  13.598
-2.77700  -0.30580   0.00600  -0.37490  -0.18600   0.36820  -0.47650  14.109
-3.19900  -1.13500   0.00985  -0.42150  -0.17260   0.65860  -0.22950  14.235
-3.34900  -0.75700   0.01395  -0.46000  -0.15270   0.61000  -0.36430  13.997
-3.87700   0.71270   0.01545  -0.49540  -0.12710   0.49900  -0.31630  14.895
-4.14100   2.29600   0.01163  -0.51280  -0.11390   0.30560  -0.04180  15.074
-3.88700   3.97800   0.00402  -0.52670  -0.11290   0.26150  -0.09510  14.989
-3.37400   5.09300  -0.00441  -0.54210  -0.12390   0.06752   0.01853  15.249
-2.77600   5.39900  -0.01042  -0.56690  -0.14660  -0.25000   0.16250  15.840
-2.10800   5.16100  -0.01038  -0.60750  -0.18340  -0.46880   0.66560  16.401
-1.21900   4.37300  -0.00083  -0.65880  -0.22820  -0.41330   0.82880  16.791
-0.64050   3.22600   0.01976  -0.71980  -0.27330  -0.14300   0.53970  16.412
-0.21910   1.84100   0.04480  -0.77410  -0.29520   0.37730   0.27140  16.196
-0.19200   0.69980   0.06355  -0.80870  -0.28290   0.57060  -0.36660  15.267
-0.29260  -0.09920   0.07166  -0.82770  -0.22880   0.50750  -0.41720  14.876
-0.68510  -0.09820   0.06592  -0.82830  -0.17120   0.18750  -0.32510  14.878
-1.34400   0.44400   0.04721  -0.81510  -0.10240  -0.12880  -0.09810  14.820
-2.25400   1.62700   0.01993  -0.78680  -0.04653   0.06487   0.04630  14.543
-3.14100   2.83600  -0.00507  -0.75040  -0.01362   0.35180   0.16590  14.515
-3.62800   3.73400  -0.02516  -0.70970   0.00342   0.36460   0.11930  15.053
-4.06300   4.10600  -0.03291  -0.67910   0.01279   0.12260   0.54690  15.666
-4.23400   4.15100  -0.02818  -0.66770   0.01545  -0.32620   0.76680  15.724
-4.38300   3.95800  -0.01341  -0.67420   0.01106  -0.48910   0.56290  15.931
-4.43500   3.69600   0.00706  -0.68890   0.00191  -0.48700   0.62080  16.329
-4.32400   3.22800   0.03107  -0.70450  -0.00324  -0.04160   0.46720  16.339
-4.18100   2.57800   0.04348  -0.70900  -0.00066   0.11150   0.37750  17.051
-3.88900   1.84200   0.04594  -0.70180   0.01319   0.31460   0.24430  16.734
-3.39300   0.98400   0.03375  -0.67450   0.04093   0.24380   0.08030  15.542
-3.23900   0.45950   0.01092  -0.62260   0.08540   0.35160   0.05680  15.482
-3.11500   0.28790  -0.01496  -0.55300   0.14330   0.19970  -0.01044  14.568
-3.07900   0.43940  -0.03466  -0.47250   0.20940   0.03959  -0.09900  14.254
-3.11300   0.70140  -0.03659  -0.40010   0.26250  -0.33880   0.06430  14.559
-3.20900   1.64300  -0.01597  -0.33750   0.29920  -0.74140   0.17040  15.166
-3.30700   2.43800   0.02245  -0.29230   0.31360  -0.62300  -0.07260  15.049
-3.62900   3.24200   0.07231  -0.24850   0.31510  -0.01992  -0.18510  14.984
-3.87400   3.70300   0.10060  -0.21240   0.31500   0.27020  -0.49900  15.576
-3.71000   3.71200   0.11110  -0.16540   0.31900   0.49910  -0.48070  15.610
-3.33700   3.60100   0.09220  -0.11010   0.32760   0.51650  -0.19290  15.629
-3.14800   3.24100   0.04963  -0.05556   0.33520   0.23830   0.03970  16.836
-2.77200   2.86900  -0.00396  -0.00916   0.33670   0.18750   0.15670  17.178
-2.50900   2.64900  -0.04580   0.02611   0.33090   0.07802   0.37340  17.774
-2.19900   2.06600  -0.06674   0.05307   0.32090  -0.17830   0.32320  17.911
-2.00700   1.14100  -0.06205   0.07159   0.31070  -0.35040   0.19630  17.839
-1.62400   0.31690  -0.03645   0.08410   0.30250  -0.51120   0.47250  17.037
-1.61600  -0.17610   0.00110   0.10290   0.29610  -0.44880   0.36810  16.679
-1.61500  -0.19420   0.02699   0.13400   0.29330   0.03369   0.09280  17.014
-1.65700   0.26430   0.04375   0.19540   0.29540   0.30230  -0.34340  16.861
-2.05600   1.22700   0.04467   0.28260   0.30120   0.33060  -0.43960  16.307
-2.24900   2.52600   0.03401   0.37170   0.30120  -0.04439  -0.39580  15.472
-2.61000   3.45800   0.02363   0.44220   0.28670  -0.20120  -0.23290  15.053
-2.82300   3.99600   0.02150   0.48980   0.26120   0.12070  -0.16010  15.492
-3.09200   3.81200   0.02941   0.51620   0.23680   0.38480  -0.43780  15.932
-3.11200   3.67700   0.04448   0.52810   0.21660   0.57780  -0.58700  15.681
-3.14200   2.82800   0.05957   0.53060   0.20020   0.21260  -0.52820  15.549
-3.21800   2.11700   0.06901   0.52440   0.17320  -0.32070  -0.31870  15.724
-3.20300   1.79100   0.06648   0.51500   0.13970  -0.69460   0.22390  15.479
-3.13600   1.69000   0.05273   0.50420   0.09270  -0.80180   0.54780  16.168
-2.77500   1.84200   0.03090   0.50120   0.04814  -0.04068   0.68420  16.558
-2.60400   1.84300   0.00607   0.50790   0.01780   0.38700   0.73340  16.295
-2.45500   1.84300  -0.01468   0.52220   0.00207   0.53160   0.99250  16.335
-2.24200   1.54400  -0.02743   0.53770  -0.00158   0.43310   1.09290  15.383
-2.19700   0.82800  -0.03018   0.55310  -0.00308   0.29480   0.82620  15.284
-2.29100   0.51920  -0.02288   0.57310  -0.01417   0.10910   0.17490  14.222
-2.50800   0.45000  -0.01083   0.59850  -0.03482   0.19090  -0.35130  15.102
-2.50100   0.70090   0.00516   0.63050  -0.06180   0.14090  -0.44220  14.886
-2.45400   1.59600   0.01764   0.64920  -0.08030   0.07180  -0.61560  15.016
-2.29200   2.74800   0.03186   0.65280  -0.09560  -0.13850  -0.54680  15.889
-2.50500   3.98400   0.04614   0.64070  -0.11220  -0.24110  -0.50390  16.898
-2.61300   4.95600   0.05962   0.61680  -0.13150  -0.20170  -0.48890  17.194
-2.65000   5.08400   0.07237   0.57940  -0.15590   0.08870  -0.21630  16.736
-2.55300   4.56900   0.07990   0.53060  -0.17580   0.27000   0.07920  17.017
-2.45200   3.51600   0.07930   0.47220  -0.18540   0.35000   0.48360  17.276
-2.47300   2.17700   0.06950   0.41360  -0.18530   0.36250   0.42720  16.918
-2.54100   0.82300   0.04891   0.36060  -0.17570   0.29160   0.28120  16.779
-2.56200  -0.02472   0.01983   0.32430  -0.15860   0.13670   0.28340  16.762
-2.65000  -0.53490  -0.00368   0.31200  -0.14700  -0.03391   0.29420  16.753
-2.77500  -0.73210  -0.02725   0.31160  -0.14320  -0.12346   0.20800  16.197
-2.87900  -0.11140  -0.04495   0.32270  -0.15220  -0.00052   0.26380  16.638
-2.77600   0.63060  -0.05226   0.34050  -0.17240   0.10160   0.12730  17.329
-2.69200   1.75200  -0.04620   0.35950  -0.19990   0.26460   0.12190  17.630
-2.50200   2.84200  -0.02528   0.37130  -0.22990   0.16750  -0.03636  17.346
-2.20000   3.48500   0.00706   0.36970  -0.25610  -0.01420  -0.28260  17.248
-2.10300   3.74000   0.04621   0.35650  -0.27550  -0.22250  -0.14290  17.236
-2.00800   3.65000   0.08500   0.33460  -0.28550  -0.22130  -0.14030  16.676
-2.05500   2.84200   0.11290   0.30790  -0.27580   0.07356  -0.38750  16.167
-2.15200   2.29700   0.11730   0.29100  -0.24970   0.32990  -0.74570  15.288
-2.67600   1.90800   0.09980   0.27640  -0.20040   0.65140  -0.84010  15.277
-3.07900   1.84200   0.06390   0.26100  -0.14410   0.36960  -0.68140  15.699
-3.34200   2.13000   0.02205   0.23440  -0.09900   0.10660  -0.28300  16.280
-3.86900   2.72200  -0.01038   0.19210  -0.07520  -0.07840   0.36720  16.713
-4.16800   3.15800  -0.02526   0.13290  -0.07370   0.02723   1.02040  17.222
-4.18300   3.00300  -0.02282   0.06880  -0.08740   0.18330   1.26830  17.730
-3.88200   2.42200  -0.01157   0.01653  -0.10440   0.25930   1.04850  17.016
-3.38300   1.53500  -0.00064  -0.01690  -0.11730   0.26870   0.88880  16.561
-3.08000   0.40850   0.00304  -0.03200  -0.12120   0.19560   0.73050  16.443
-2.50300   0.02632  -0.00010  -0.03177  -0.11910  -0.05640   0.38370  16.137
-2.10500   0.22700  -0.00456  -0.02626  -0.11270  -0.09335   0.34900  16.240
-1.69100   0.98750  -0.00288  -0.01982  -0.10270  -0.19940   0.11180  16.574
-1.61600   2.00200   0.01016  -0.01666  -0.09180  -0.13960  -0.35510  16.470
-1.36600   2.73000   0.03488  -0.01962  -0.07670  -0.22970  -0.48910  16.136
-1.34300   2.83700   0.06161  -0.03090  -0.05623  -0.35320  -0.39590  16.488
-1.55200   2.77900   0.08170  -0.04622  -0.03069  -0.45970  -0.26640  15.526
-1.62800   2.67700   0.08620  -0.05526  -0.00387  -0.34300  -0.19520  15.397
-2.09900   2.19200   0.07080  -0.05275   0.02204   0.11240  -0.29480  15.297
-2.38100   2.12600   0.03576  -0.04113   0.04147   0.55050  -0.29400  15.424
-2.60900   2.14500   0.00500  -0.03610   0.04668   0.74510  -0.05410  15.346
-2.77600   2.68100  -0.02129  -0.04760   0.03993   0.78580   0.01475  15.926
-2.99700   3.21700  -0.02769  -0.08190   0.02196   0.62880   0.15510  17.522
-3.11500   3.74500  -0.01220  -0.14180  -0.00689   0.27240   0.32700  18.599
-3.24900   3.74100   0.01833  -0.22000  -0.04388  -0.20540   0.51240  19.549
-3.19000   3.22500   0.04748  -0.29180  -0.08020  -0.39230   0.65240  19.629
-3.12600   2.09000   0.06279  -0.34380  -0.10910  -0.38960   0.38510  18.941
-3.08300   0.67920   0.05490  -0.36130  -0.12080  -0.33000   0.41630  17.537
-2.77500  -0.75070   0.02321  -0.33760  -0.10910  -0.13600   0.40630  16.608
-2.77600  -1.23800  -0.02701  -0.27350  -0.06910  -0.16710   0.12950  15.664
-2.78300  -1.13400  -0.06066  -0.21220  -0.02692   0.02146  -0.44510  15.783
-3.11500   0.07076  -0.08040  -0.14600   0.01975   0.17420  -0.80560  16.814
-3.27000   1.65200  -0.06950  -0.09800   0.05637   0.24400  -1.23630  17.057
-3.33400   3.28600  -0.02728  -0.07920   0.07562   0.24600  -1.35980  18.353
-3.67000   4.60800   0.03732  -0.09240   0.07460   0.15360  -0.96870  17.759
-3.71000   5.15600   0.09730  -0.12780   0.06053   0.17990  -0.57430  17.445
-3.52800   5.05500   0.13870  -0.16950   0.04349   0.28100   0.21560  18.175
-3.24900   3.99600   0.15030  -0.20500   0.03403   0.23170   0.76650  18.185
-2.93900   2.56400   0.12850  -0.22400   0.03822  -0.06348   1.16980  16.964
-2.35600   0.51370   0.07000  -0.21940   0.05562  -0.46860   1.41980  16.163
-2.10300  -0.93340   0.01591  -0.19820   0.06958  -0.51890   1.29920  15.428
-1.69600  -1.86000  -0.03862  -0.16150   0.08090  -0.32020   0.80550  15.322
-1.61800  -2.20300  -0.07635  -0.11300   0.08700  -0.00683   0.37250  15.570
-1.21000  -1.61300  -0.09270  -0.05507   0.09010   0.42250   0.11400  15.792
-1.12200  -0.02454  -0.08490  -0.00167   0.09150   0.59590  -0.08940  16.193
-1.07900   1.84200  -0.05615   0.04155   0.09130   0.64700  -0.21580  16.579
-1.08000   3.70100  -0.01375   0.06443   0.08840   0.25670  -0.03170  16.514
-1.12400   4.98500   0.03071   0.06722   0.08260   0.08769  -0.16260  17.392
-1.29100   5.48900   0.06906   0.05443   0.07540  -0.04132  -0.08690  16.843
-1.61600   5.22600   0.09480   0.02613   0.06960  -0.02822   0.06530  16.426
-2.01200   4.47300   0.09980  -0.00175   0.06860  -0.04020   0.20720  16.027
-2.19600   2.83900   0.09000  -0.03576   0.07430  -0.40410   0.39060  16.055
-2.50500   0.74960   0.06510  -0.06096   0.09050  -0.47670   0.30190  15.674
-2.77600  -0.74300   0.03317  -0.06474   0.11470  -0.23990  -0.41940  15.279
-3.22300  -1.75600   0.00086  -0.04908   0.14160   0.19440  -0.58970  14.801
-3.38800  -1.75700  -0.02211  -0.02420   0.16430   0.34280  -0.49430  15.226
-3.88000  -0.53050  -0.03127  -0.00020   0.17710   0.52640  -0.04040  15.300
-4.14600   1.18400  -0.02343   0.01000   0.17130   0.45590   0.42790  14.819
-4.18600   3.22800  -0.00392   0.00545   0.14070   0.41340   1.07220  17.212
-3.88600   4.60700   0.01903   0.00161   0.08490   0.69120   1.09050  18.145
-3.29900   4.84400   0.03007   0.00562   0.03884   0.68980   0.81520  17.550
-2.62500   4.30500   0.03200   0.01395  -0.00158   0.63040   0.20790  16.838
-2.00800   3.23300   0.02354   0.02136  -0.02106   0.20970   0.18290  15.860
-1.19100   1.84200   0.01419   0.01806  -0.02310  -0.31220   0.02006  15.221
-1.03200   0.67700   0.01417   0.00103  -0.01610  -0.37720  -0.35250  15.557
